anime_id,title,type,num_episodes,anime_url,main_pic,synopsis,score,score_rank,popularity_rank,favorites_count
1060,Oruchuban Ebichu,TV,24.0,https://myanimelist.net/anime/1060/Oruchuban_Ebichu,https://cdn.myanimelist.net/images/anime/4/79591.jpg,"Ebichu the hamster seems like the perfect house pet: she cleans, shops, cooks, does laundry, and anything to please her master, known only as ""Office Lady"" (OL). Unfortunately, OL and her unfaithful boyfriend, combined with Ebichu's uncontrollable exuberance and love for ice cream, often earn her severe and bloody punishment. However, Ebichu doesn't seem to mind the abuse if she achieves her goal of making her beloved master a little bit happier.  (Source: IMDB)",7.34,2078.0,2697,320
30721,Hacka Doll The Animation,TV,13.0,https://myanimelist.net/anime/30721/Hacka_Doll_The_Animation,https://cdn.myanimelist.net/images/anime/6/75751.jpg,"Hacka Dolls are AI that scan a person in order to tailor news recommendations and information to their users. These widespread, personalized robots have served many citizens, from government officials to professional sports players.  A severe drop in quality leads to the production of three substandard Hacka Dolls. Due to their personality defects, they are sent to Earth, tasked with advancing humanity in whatever way they can. Whether it be encouraging a fujoshi to sell a doujinshi at Comiket or performing in an idol group, the three dolls will complete any task as long as it abides by their moral compass. Despite their shortcomings, they take their mission very seriously and always try their best to assist everyone with incredible enthusiasm.  ",6.29,6849.0,2698,56
20033,Miss Monochrome The Animation,TV,13.0,https://myanimelist.net/anime/20033/Miss_Monochrome_The_Animation,https://cdn.myanimelist.net/images/anime/11/56165.jpg,"""Miss Monochrome"" is an original character design from seiyuu Horie Yui. In March 2012, she first used the ""Miss Monochrome"" character as a 3D virtual singer to sing her songs at her concert ""Horie Yui wo Meguru Bouken III ~Secret Mission Tour~."" Later, the character appeared in a range of merchandise as well as in the social network game ""Girlfriend (Beta).""  According to the setting, Miss Monochrome loves only the monochrome style, dislikes all kinds of color, and always dreams about changing the world into her favorite monochrome color.  (Source: MAL News)",6.34,6773.0,2703,47
476,Ginban Kaleidoscope,TV,12.0,https://myanimelist.net/anime/476/Ginban_Kaleidoscope,https://cdn.myanimelist.net/images/anime/8/19926.jpg,"Figure skater Tazusa Sakurano is on the fast track to the Olympics. As a top contender, her chances rest on a single competition in Canada. However, during her program, she falls and hits her head on the ice, knocking her unconscious. At the same time, Canadian stunt pilot Pete Pumps goes down in a fiery blaze.  After her devastating failure, Tazusa returns home to Japan, but she starts hearing a voice in her head. In reality, when Pete had arrived at the gates of heaven, he was denied access for his sins. Instead, he was told to wait 100 days and is now trapped in Tazusa's body! Unwilling to let this interrupt her life—even if her body is a bit crowded—Tazusa moves forward with skating, all while a pesky voice may just be able to help her achieve her dream.  ",7.3,2390.0,2705,146
6165,White Album 2nd Season,TV,13.0,https://myanimelist.net/anime/6165/White_Album_2nd_Season,https://cdn.myanimelist.net/images/anime/7/43541.jpg,"The second season of White Album, also known as episodes 14-26.",6.78,4720.0,2707,58
417,Ragnarök The Animation,TV,26.0,https://myanimelist.net/anime/417/Ragnarök_The_Animation,https://cdn.myanimelist.net/images/anime/10/2589.jpg,"A great evil is sweeping over the realm; an evil that the young swordsman Roan and his life-long companion, the acolyte Yufa, must face head on! For these two travel toward their destiny, from the highest towers to the depths of the underworld, through forest and desert alike. With an ever-growing cast of fellow heroes, fate will grasp these travelers by their very souls and propel the band of skilled adventurers towards a noble end. Or ignoble, if they don't watch their step!  Monsters are afoot and the way rife with danger and magic, the path forward may be unclear... But where will is strong, there is a way! Lessons wait in the depths of darkness, and good must prevail. The journey starts now!  (Source: FUNimation Entertainment)",6.39,6445.0,2708,110
12753,Phi Brain: Kami no Puzzle - Orpheus Order-hen,TV,25.0,https://myanimelist.net/anime/12753/Phi_Brain__Kami_no_Puzzle_-_Orpheus_Order-hen,https://cdn.myanimelist.net/images/anime/11/39033.jpg,"The puzzles get tougher and even more deadly as Kaito Daimon continues his battle against the power hungry Givers of the POG. And with one team member already switching sides, will Kaito have what it takes to keep solving the deadly puzzle traps put before him and reach the fabled Puzzle of God? More importantly, will he be able to solve the puzzles AND maintain his sanity?  (Source: Sentai Filmworks)",7.26,2528.0,2711,40
40526,"Dragon, Ie wo Kau.",TV,12.0,https://myanimelist.net/anime/40526/Dragon_Ie_wo_Kau,https://cdn.myanimelist.net/images/anime/1876/114021.jpg,"In an RPG fantasy world, a red dragon named Letty is disowned by his parents after failing to guard their eggs. Now he has to find a place of his own, but unlike other dragons, Letty is meek, cowardly, and has overall low stats. Regardless, a defenseless young dragon makes for an easy target for those who only see him as a beast to be feared, vanquished, and even devoured. After some time searching for somewhere to call ""home,"" he encounters the elf Dearia, who saves him from a band of heroes. Both an architect and a real estate agent, Dearia offers to help Letty find the perfect abode that suits his needs. Thus ensues Letty's house-hunting quest, as well as all the fantastical creatures and formidable enemies he meets along the way!  ",6.09,6690.0,2714,156
1218,Tonagura!,TV,13.0,https://myanimelist.net/anime/1218/Tonagura,https://cdn.myanimelist.net/images/anime/1/1218.jpg,"Kazuki has been awaiting 10 years for the day when her neighbours moved back to their old house. She has a crush on Yuuji, whom she considers as her first love but to whom she never managed to express her feelings for him before they moved out. Yuuji often comes over to play with Kazuki, Kazuki's older sister Hatsune and Yuuji's sister Marie when they were kids. Her ideal depiction of Yuuji was soon shattered when he turned out more than she had expected, him acting all ecchi during their reunion. With their parents off in South America, both families must learn to live with each other and rekindle the childhood feelings they shared together. Things get even more crazy as they attend the same school.  (Source: ANN)",6.68,5120.0,2715,47
990,Kamisama Kazoku,TV,13.0,https://myanimelist.net/anime/990/Kamisama_Kazoku,https://cdn.myanimelist.net/images/anime/6/2566.jpg,"Samatarou is not just an average high-school boy, the truth is that he is the son of a god, his mother is a goddess and his sisters are candidates to become goddesses. They are living in the human world, because they want their boy to learn about the human customs and the habits of the creatures that they are protecting, so that in this way Samatarou will become a better god. Tenko is a angel assigned to look after Samatarou. She's born the same day, same year as Samatarou and have been close friends ever since. Life seems normal but things start to change with the appearance of a transfer student named Kumiko. Samatarou falls in love with her and from now on, things will be a lot more different for him. His decision of making her fall in love with him without using his powers will put him in trouble.",7.1,3310.0,2716,83
7580,Ikkitousen: Xtreme Xecutor,TV,12.0,https://myanimelist.net/anime/7580/Ikkitousen__Xtreme_Xecutor,https://cdn.myanimelist.net/images/anime/2/18209.jpg,"Life gets crazy for Hakufu when she takes on a pupil that acts just like her! A tournament between the school heads start, but due to Hakufu's negligence, her pupil ends up taking her place. The tournament isn't what it seems, and the girls find themselves in the middle of a plot to take over the clans.  (Source: FUNimation)",6.76,4950.0,2718,36
6645,Chu-Bra!!,TV,12.0,https://myanimelist.net/anime/6645/Chu-Bra,https://cdn.myanimelist.net/images/anime/1130/91352.jpg,"The story centers on Nayu, a middle school girl who shocks her schoolmates on the first day of school by wearing black lace panties. She likes this kind of underwear, and she tries to ""spread the word on the merits of [these kinds of] underwear"" via an underwear club with her schoolmates, who are worried about their bodies' development and which underwear to choose.  (Source: ANN)",6.08,7716.0,2722,42
47391,Seven Knights Revolution: Eiyuu no Keishousha,TV,12.0,https://myanimelist.net/anime/47391/Seven_Knights_Revolution__Eiyuu_no_Keishousha,https://cdn.myanimelist.net/images/anime/1079/114017.jpg,"Seven Knights Revolution: Eiyuu no Keishousha is set in a world where eons ago valiant heroes fought against the forces of ""Destruction."" While their deeds passed into legend, the power of these heroes was later inherited by ""successors"" who fought to protect the world. One day, Faria, a successor of the Seven Knights, saves an ordinary boy named Nemo from the forces of Destruction.  During the ensuing battle, Nemo summons the power of a hero and becomes a successor as well. However, Nemo's hero is a stranger that is unknown to history, and so an epic journey where the past and present collide begins.  (Source: Crunchyroll, edited)",6.21,7089.0,2724,174
37140,Gegege no Kitarou (2018),TV,97.0,https://myanimelist.net/anime/37140/Gegege_no_Kitarou_2018,https://cdn.myanimelist.net/images/anime/1273/93610.jpg,"Nearly twenty years into the 21st century, people have forgotten the existence of youkai. When a number of unexplainable phenomena plague adults of the human world with confusion and chaos, thirteen-year-old Mana writes a letter to the Youkai Post in search of answers, only to be greeted by Gegege no Kitarou...  (Source: Crunchyroll)",6.79,2806.0,2731,113
32878,ēlDLIVE,TV,12.0,https://myanimelist.net/anime/32878/ēlDLIVE,https://cdn.myanimelist.net/images/anime/8/82348.jpg,"Chuuta Kokonose is an orphan who lives with his aunt. For as long as he can remember, he's had a voice in his head, but other than that he's a normal boy—right until the day when a strange-looking thing follows him home and teleports him to a place filled with more fantastic creatures. It's a space police station, and Rein Brickke, the Chief of Solar System Department, tells him that he's been chosen by the computer as a possible candidate to join the police force. Misuzu Sonokata, a girl from Chuuta's school with an angelic face and ill temper who turns out to be one of Rein Brickke's subordinates, doesn't think him suitable for such a job. Chuuta, who was shocked at first, decides to take the aptitude test after being urged by the voice in his head and to prove Misuzu wrong.",5.92,8115.0,2735,48
4262,Koihime†Musou,TV,12.0,https://myanimelist.net/anime/4262/Koihime†Musou,https://cdn.myanimelist.net/images/anime/4/20740.jpg,"After witnessing the death of her family at the hands of bandits, Unchou Kan'u has devoted her life to protecting the innocent by exterminating any group of bandits she comes across. Over time, Kan'u's deeds become famous throughout the land—even if she herself remains unknown. During her travels, she runs across a young girl, Chouhi Yokutoku, whose parents suffered a similar fate as Kan'u's. Finding companionship through their similar pasts, the two girls take a vow of sisterhood and continue to wander the land, determined to bring peace to wherever their journey takes them.  During Kan'u and Chouhi's journey, they meet and travel with several people who are sympathetic to their cause, such as the noble Chouun Shiryuu, the headstrong Bachou Mouki, and the calculating Shokatsuryou Koumei. From problems with local lords to groups of ravaging bandits, Kan'u and her friends do what they can to make life a little easier for those in need, wherever they may be.  ",6.69,4978.0,2738,104
12929,Saint Seiya Omega,TV,97.0,https://myanimelist.net/anime/12929/Saint_Seiya_Omega,https://cdn.myanimelist.net/images/anime/8/76052.jpg,"The god of war and guardian of his namesake planet, Mars, was once sealed away by Seiya, but time has passed and his revival is at hand. Meanwhile, Saori Kido (Athena) is raising the boy Kouga, whose life Seiya saved, and he's been training every day to become a Saint in order to prepare for the coming crisis...  Unaware of his destiny, when Kouga awakens to the power of his Cosmo hidden inside him, the curtain will rise upon the legend of a new Saint.  (Source: ANN)",6.08,7466.0,2739,116
4618,RideBack,TV,12.0,https://myanimelist.net/anime/4618/RideBack,https://cdn.myanimelist.net/images/anime/9/21745.jpg,"In the future, an organization called the GGP has taken control of the world. Rin Ogata was a promising up-and-coming ballet dancer, but suffered a serious injury while dancing and decided to quit. Years later in college, she comes across a club building and soon finds herself intrigued by a transforming motorcycle-like robotic vehicle called a ""Rideback"". She soon finds that her unique ballet skills with balance and finesse make her a born natural on a Rideback. However, those same skills also get her into serious trouble with the government.  (Source: Wikipedia)",7.25,2531.0,2740,120
34209,Meiji Tokyo Renka,TV,12.0,https://myanimelist.net/anime/34209/Meiji_Tokyo_Renka,https://cdn.myanimelist.net/images/anime/1205/96175.jpg,"Mei Ayazuki is just your ordinary, everyday high-school girl. That is until one night, when the moon is full and red, she’s transported through time to the Meiji Period by Charlie, a self-proclaimed magician.  She ends up in a strange, Meiji-era ‘Tokyo’ where the existence of ghosts is accepted. Led by Charlie, she finally arrives at the Rokumeikan. There, waiting for her to arrive, are the historical figures Ougai Mori, Shunsou Hishida, Otojirou Kawakami, Kyouka Izumi, Gorou Fujita, Yakumo Koizumi, and Tousuke Iwasaki.  Whilst interacting with these men, she discovers she is a Tamayori - someone who can see ghosts - a skill that is highly valued in the Meiji Period. Due to these powers, her relationship with the men begins to change… As she gets to know these handsome men in a new era she just can’t get used to, a love begins to grow within her.  Will Mei be able to return to her time? What will become of her love - a love that crosses the boundaries of time and space?  (Source: Honey's Anime)",6.92,3865.0,2750,204
8624,Digimon Xros Wars,TV,30.0,https://myanimelist.net/anime/8624/Digimon_Xros_Wars,https://cdn.myanimelist.net/images/anime/7/24495.jpg,"The Digital World is in a state of war, with the evil Bagra Army attempting to collect fragments of the Code Crown. Whoever manages to collect all 108 fragments will become king of the Digital World. An evil group of Digimon, known as the Bagra Army, are determined to get their hands on the Code Crown.   features Taiki Kudou, a soccer-loving middle schooler who will always go out of his way to help people in need. When out with his friends Akari Hinomoto and Zenjirou Tsurugi one day, he hears a voice calling out for help. Investigating the situation, he meets a Digimon named Shoutmon who has been severely wounded in a nearby alley. Using the power of a strange device called a Xros Loader, Taiki manages to save Shoutmon's life, but is pulled into the Digital World alongside Akari and Zenjirou.  Determined not to let the evil Bagra have their way, Taiki and his friends join with Shoutmon and other local Digimon to form their own army known as Xros Heart. Now Xros Heart must fight their way across the Digital World to collect Code Crown fragments and defeat the Bagra Army, but Taiki and his friends are not the only humans caught up in this war of monsters…",6.58,5262.0,2755,94
37958,Fukigen na Mononokean Tsuzuki,TV,13.0,https://myanimelist.net/anime/37958/Fukigen_na_Mononokean_Tsuzuki,https://cdn.myanimelist.net/images/anime/1298/111600.jpg,"Despite being burdened with crippling debt to the morose Haruitsuki Abeno, Hanae Ashiya has come to enjoy his job as an exorcist. His ability to communicate with youkai has given him a sense of responsibility regarding the magical creatures, and he continues to work hard to send them to their true home in the Underworld.  As Ashiya’s life finally stabilizes, the youkai threaten to upset it once again. Knowledge of his existence has begun to spread, and not everyone is happy to have a human working for the Mononokean, the interdimensional tea room. But one day, a simple visit to the Underworld draws the attention of those in power, and Ashiya soon learns that not every youkai is willing to go along with Abeno's plans.   ",7.56,1419.0,2756,132
1668,Bakuten Shoot Beyblade G Revolution,TV,52.0,https://myanimelist.net/anime/1668/Bakuten_Shoot_Beyblade_G_Revolution,https://cdn.myanimelist.net/images/anime/1249/118951.jpg,"After keeping their BitBeasts out of harm's way, a new world championship tournament is announced, but the defending champions can't all be on the same team. Their friendship will be tested and tried as each Bladebreaker goes on a quest to prove why they are the best Beyblader around. Tyson, Max, Ray, Kai, and newcomer Daichi, must keep up their winning ways...even if they must face each other. But, after the tournament is over, what awaits them is an old foe, Boris, taking over the BBA and transforming it into BEGA, the Beyblade Entertainment Global Association. To save Beybladers of the entire world from BEGA's corruption, the Bladebreakers must reunite once again...  (Source: ANN)",6.95,4125.0,2759,196
22537,Yami Shibai 2,TV,13.0,https://myanimelist.net/anime/22537/Yami_Shibai_2,https://cdn.myanimelist.net/images/anime/2/74108.jpg,"For the second time, the masked storyteller returns to tell children tales and legends of horror and woe, such as the tale of a ventriloquist's dummy, a locker that grants wishes, a capsule toy machine that returns lost possessions, and a strange food called Ominie-san.  Building on the foundation that was laid by the first, is a collection of Japanese scary stories of the unknown and the occult that are truly terrifying, narrated in a style of art that mimics kamishibai storytelling.  ",6.51,6274.0,2765,28
36431,One Room Second Season,TV,12.0,https://myanimelist.net/anime/36431/One_Room_Second_Season,https://cdn.myanimelist.net/images/anime/1098/93257.jpg,Second season of .,6.11,8275.0,2766,38
34368,Vatican Kiseki Chousakan,TV,12.0,https://myanimelist.net/anime/34368/Vatican_Kiseki_Chousakan,https://cdn.myanimelist.net/images/anime/4/86746.jpg,"Vatican City—Holy Land of the Catholics. Amidst the land, there is an organization that conducts rigorous investigations on ""claims of miracles"" from all over the world to ascertain their credibility. The organization is referred to as ""Seito no Za"" (Assembly of Saints) and the priests that belong there are called miracle investigators. Robert Nicholas, an ancient archive and cryptanalysis expert is partnered and good friends with Hiraga Josef Kou, a genius scientist. Together, the brilliant duo investigates the ""miracles"" and uncovers the incidents and conspiracies hidden behind them.  (Source: MAL News)",6.22,6791.0,2767,85
75,Soukyuu no Fafner: Dead Aggressor,TV,25.0,https://myanimelist.net/anime/75/Soukyuu_no_Fafner__Dead_Aggressor,https://cdn.myanimelist.net/images/anime/3/50365.jpg,"Tatsumiyajima is the central island in the middle of a small cluster of islands, in a sleepy backwater of the Japanese isles. Not much happens there, and the island's young people go to school knowing that their lives are likely to remain peaceful and undisturbed. Or so they have been taught... but the truth is different. The fate of mankind is on the line, and Tatsumiyajima is the last line of defense against a hostile and incomprehensible enemy. At the center of it all, fighting for Humanity's continued existence, is the giant robot Fafner, the dragon that guards this final treasure of mankind.  (Source: ANN)",7.19,2566.0,2768,251
789,Shinigami no Ballad.,TV,6.0,https://myanimelist.net/anime/789/Shinigami_no_Ballad,https://cdn.myanimelist.net/images/anime/5/16086.jpg,"A girl wrapped in white, her name is Momo...in her hand lies a blunt yet shiny scythe. By her side is a winged black cat by the name of Daniel. Carrying the souls of humans, the girl's existence parallels to that of a ""Death God"" or ""Shinigami"". At the instant when this white Death God touches the hearts of humans, the world is filled with kindness and grief...  (Source: ANN)",6.89,4202.0,2770,89
40934,Bungou to Alchemist: Shinpan no Haguruma,TV,13.0,https://myanimelist.net/anime/40934/Bungou_to_Alchemist__Shinpan_no_Haguruma,https://cdn.myanimelist.net/images/anime/1223/114346.jpg,"Famous writers throughout history find themselves being reincarnated by a mysterious, unseen entity known as the Alchemist. With their souls confined and bound to an expansive library, they are tasked by the Alchemist to jump into books to purify the pages of monsters called Taints. Along the way, they must also rescue and recruit fellow authors trapped within the very stories they themselves had written.  Although the writers take on new and powerful forms for this endeavor, some still maintain a semblance of who they once were, while others struggle to remember their pasts and the works they had penned. Despite there being no apparent end to their grand mission, they remain committed to the cause in hope of resolving the mystery behind their collective resurrection as well as questions that have haunted their former lives.  ",6.19,6410.0,2771,189
50204,Tokyo 24-ku,TV,12.0,https://myanimelist.net/anime/50204/Tokyo_24-ku,https://cdn.myanimelist.net/images/anime/1442/120112.jpg,"An artificial island in Tokyo Bay—Kyokutou Houreigai Tokubetsu Chiku (Far East Special District), commonly known as the 24-ku (24th Ward).  Childhood friends Ran, Kouki, and Shuuta, who were born and raised there, have different family backgrounds, hobbies, and personalities, but always hung out together. However, their relationship changes drastically in the wake of a certain incident.  At the first anniversary memorial of the incident, the three friends happen to meet again and their phones begin to ring simultaneously. The phone call is from a supposedly dead friend, urging them to ""choose the future."" The three will try to protect their beloved 24th Ward and the future of its people in their own ways.  (Source: MAL News)",6.71,5187.0,2775,152
2559,Romeo no Aoi Sora,TV,33.0,https://myanimelist.net/anime/2559/Romeo_no_Aoi_Sora,https://cdn.myanimelist.net/images/anime/4/17979.jpg,"Romeo is a kindhearted and courageous boy living with his family in a small village in Switzerland. Unfortunately, Romeo becomes the interest of a man named Luini, known as ""The God of Death,"" who is infamous for buying children and selling them as chimney sweeps in Milan. While visiting the village, Luini burns down Romeo's family cornfield in an attempt to have Romeo as his own. With the cornfield gone and his father sustaining a head injury trying to put out the fire, Romeo bravely sells himself to the God of Death in order to help his family afford a doctor.  On his way to Milan, Romeo meets a boy named Alfredo Martini and they quickly become friends. Just as Alfredo is sold to a different master, the two boys swear eternal friendship and vow to meet again. As a chimney sweep, Romeo faces many hardships and abuse, especially from his master's family and a gang known as the Wolf Pack. But after reuniting with Alfredo, the two form a fraternity of chimney sweeps called ""The Black Brothers,"" who will learn to fight against the Wolf Pack and help each other in times of need.  ",8.21,209.0,2782,566
5675,Basquash!,TV,26.0,https://myanimelist.net/anime/5675/Basquash,https://cdn.myanimelist.net/images/anime/9/13680.jpg,"On the planet Earthdash, its inhabitants gaze on its moon and the technologically advanced lunar city of Mooneyes with awe. Dan JD, a boy living in Rollingtown on Earthdash's surface, gets caught up in Bigfoot Basketball—a fast-paced sport played with giant Bigfoot robots.  (Source: AniDB)",7.12,2797.0,2784,179
10308,Sengoku Otome: Momoiro Paradox,TV,13.0,https://myanimelist.net/anime/10308/Sengoku_Otome__Momoiro_Paradox,https://cdn.myanimelist.net/images/anime/12/75231.jpg,"Yoshino Hide is an average girl who always seems to find trouble wherever she goes. One day Yoshino visits a local shrine to pray in order to pass her upcoming test. However, Yoshino sees a blue light coming from inside the Shrine and looks inside to find a mysterious person performing a magic spell. In a stroke of bad luck, Yoshino trips on a small bell and crashes into the shrine, prompting the stranger to catch her. Upon Yoshino's capture, the magic spell spirals out of control and sends Yoshino back in time to the Sengoku Era.  Yoshino then encounters Akechi Mitsuhide and Oda Nobunaga. But unlike what really happened during the era, Hideyoshino realizes that everyone in the world is female. She then decides to help Oda Nobunaga find the Crimson Armor which is said to allow the person wearing the armor to conquer all of Japan.",6.52,5822.0,2794,59
569,Musekinin Kanchou Tylor,TV,26.0,https://myanimelist.net/anime/569/Musekinin_Kanchou_Tylor,https://cdn.myanimelist.net/images/anime/4/14898.jpg,"Justy Ueki Tylor is an average 20-year-old man: lazy, greedy, and a passionate womanizer. He plans to land an easy job with the United Planets Space Force that pays decently and is also far away from the rigorous combat raging throughout the galaxy.  However, Tylor's dreams of living a simple life are brought to a sudden halt when he stumbles into a dangerous hostage situation. Through one strange mishap after another, Tylor miraculously manages to save the hostages and is awarded command of the decrepit space-cruiser Soyokaze!  Now Tylor finds himself in charge of sending mad mercenaries, proud pilots, skeptical colleagues, and harsh commanders through the infinite expanse of the universe, all the while avoiding the looming threat of the Holy Raalgon Empire. What misadventures await the irresponsible Captain Tylor?  ",7.8,758.0,2798,480
8410,Metal Fight Beyblade: Baku,TV,51.0,https://myanimelist.net/anime/8410/Metal_Fight_Beyblade__Baku,https://cdn.myanimelist.net/images/anime/12/26363.jpg,"Ginga Hagane and his crew of Bladers are back and ready to take on new challenges. The World Championship beckons, and Ginga is more than prepared, now equipped with a new Beyblade, the Galaxy Pegasus W105R2F. And he will be battling with a tag-partner from the USA, Masamune Kadoya. However, Masamune has also set his eyes on the championship, and plans to defeat Gingka.  Masamune may be not the only threat to Ginga's path to victory. The world's top Blader Kyoya was chosen alongside Ginga, Masamune, Tsubasa, and Yu to represent Japan, but instead decides to join the African team. Together with his teammate Benkei, he wishes to take down Ginga and the Japanese team. The stage is now set for one of the most dramatic showdowns in .",6.91,4278.0,2801,113
39567,Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana,TV,12.0,https://myanimelist.net/anime/39567/Keishichou_Tokumubu_Tokushu_Kyouakuhan_Taisakushitsu_Dainanaka__Tokunana,https://cdn.myanimelist.net/images/anime/1556/111623.jpg,"In Tokyo, there exists a peaceful cohabitation between supernatural creatures—elves, dwarves, vampires, and more—and humans. However, contrary to history, powerful dragons once ruled over this world of creatures and humans but have since disappeared. Consequently, a diabolical group under the alias ""Nine,"" who seek the miracles of the once godlike dragons, stirs up trouble in the streets of Tokyo, commiting mass murder and causing destruction. To combat the dangerous group of Nine, the police organize the Special 7—a group of highly skilled professionals whose abilities exceed those of ordinary humans.  Caught up in a bank robbery turned hostage crisis, Seiji Nanatsuki, having recently become a detective, has a chance encounter with Shiori Ichinose, a member of Special 7. Assisting with the resolution of the robbery, Seiji is recognized for his clear sense of justice and refreshing character, suddenly earning him a spot on the elite unit.  As he takes on new missions, Seiji finds that being a detective as part of Special 7 isn't the police work he expected, where working alongside a team of different species with special abilities and vibrant personalities brings unpredictability to his daily life and police work. While the everyday crime in Tokyo continues, Seiji and the Special 7 will fight not only to resolve special cases, but also obstruct the ill-intentioned plans of the merciless group of Nine.  ",5.96,8529.0,2802,32
4038,Zettai Karen Children,TV,51.0,https://myanimelist.net/anime/4038/Zettai_Karen_Children,https://cdn.myanimelist.net/images/anime/5/75581.jpg,"They're cute, adorable and three of the most powerful Espers the world has ever seen: Kaoru, the brash psychokinetic who can move objects with her mind; Shiho, the sarcastic and dark natured psychometric able to pick thoughts from people's minds and read the pasts of inanimate objects like a book; and Aoi, the most collected and rational of the three, who has the ability to teleport herself and the others at will. So what to do with these potential psychic monsters in the making? Enter B.A.B.E.L., the Base of Backing ESP Laboratory, where hopefully ""The Children"" and others like them can become part of the answer to an increasing wave of psychic evolution. It's a win-win solution... Unless you're Koichi Minamoto, the overworked young man stuck with the unenviable task of field commanding a team of three pre-teen girls!  (Source: Sentai Filmworks)",7.17,2359.0,2803,112
274,Kiddy Grade,TV,24.0,https://myanimelist.net/anime/274/Kiddy_Grade,https://cdn.myanimelist.net/images/anime/3/73995.jpg,"In the distant future, humanity has taken to the skies and colonized many planets throughout the universe. An agency known as the Galactic Organization of Trade and Tariffs (GOTT) has been formed to maintain order. Within GOTT, a secret squad of enhanced human beings—known as the ES Unit—carry out secret missions to put a stop to major galactic crimes. Two such operatives are the lowly C-ranked Éclair and Lumière.  Despite being on the bottom of the totem pole, the pair wield formidable powers: Éclair's superhuman strength and lipstick whip and Lumière's ability to take control of any computer. Together, they can take on any mission that GOTT throws at them. But as they complete more and more missions, the duo begin to uncover a major conspiracy that leaves them questioning everything they know about themselves and the entire galaxy.  ",7.1,2927.0,2804,243
10232,Tamayura: Hitotose,TV,12.0,https://myanimelist.net/anime/10232/Tamayura__Hitotose,https://cdn.myanimelist.net/images/anime/13/45368.jpg,"In her last year of middle school, Fuu Sawatari had trouble dealing with her emotions following the sudden death of her father. Through the help of her brother and childhood friend, she rediscovered her love for photography, an activity she and her father often did together. In addition, she decided to attend high school in Takehara, her father's hometown and a place they often visited when she was younger.  It has been one month now since Fuu moved to Takehara and became close with her current group of friends: carefree Kaoru Hanawa, excitable Norie Okazaki, and quiet Maon Sakurada. Together with them and several acquaintances around town and abroad, Fuu continues her mission of capturing the joys of everyday life using her father's camera, while also helping her friends discover their own passions.  ",7.24,2349.0,2808,153
22189,Futsuu no Joshikousei ga [Locodol] Yattemita.,TV,12.0,https://myanimelist.net/anime/22189/Futsuu_no_Joshikousei_ga_Locodol_Yattemita,https://cdn.myanimelist.net/images/anime/12/65309.jpg,"In the town of Nagarekawa, Nanako Usami, an ordinary high school girl, is approached by her uncle to become a local idol or ""Locodol,"" partnering with upperclassman Yukari Kohinata to form the idol unit, Nagarekawa Girls. As the girls use their talent to promote Nagarekawa and their businesses, they are joined by Yui Mikoze, who acts as the local mascot, and Mirai Nazukari, who serves as Yui's substitute.  (Source: Wikipedia)",6.81,4309.0,2809,73
916,Tokkou,TV,13.0,https://myanimelist.net/anime/916/Tokkou,https://cdn.myanimelist.net/images/anime/8/18280.jpg,"""Shindou Ranmaru has just graduated from police academy and assigned to Tokko: Special Mobile Investigation Force. On the day of his graduation, he meets the half-naked girl he has been seeing in his dreams. Her name is Rokujo Sakura and she works for a secret group within Tokki, known as Tokko: Special Public Safety Task Force. Shindou ends up joining Tokko to avenge his parents' death, and solve the mysterious mass murder of residents in his hometown of Machida. Meanwhile, bottomless pits begin appearing around Japan, and mysterious creatures emerge from them. Could these events be linked to Machida Massacre?""  (Source: DVD Complete Series Back Cover)",6.54,5940.0,2812,92
38276,Houkago Saikoro Club,TV,12.0,https://myanimelist.net/anime/38276/Houkago_Saikoro_Club,https://cdn.myanimelist.net/images/anime/1035/111624.jpg,"Miki Takekasa is an introverted high schooler who does not socialize with her classmates. However, she wants to know what ""fun"" really is, waiting for someone who could help her understand its true meaning. One day after school, she crosses paths with her classmate Aya Takayashiki, who takes her on a little adventure. Miki discovers wonders she had never seen before, opening a way to change her withdrawn life.  On their way home, Miki and Aya see their class representative Midori Oono entering Saikoro Club, a store specializing in board games. After trying out a German board game, Miki soon understands the kind of fun she had been looking for: playing various games after school along with the friends and acquaintances she makes from her newfound pleasure.  ",6.58,5170.0,2813,65
9510,Mitsudomoe Zouryouchuu!,TV,8.0,https://myanimelist.net/anime/9510/Mitsudomoe_Zouryouchuu,https://cdn.myanimelist.net/images/anime/11/71554.jpg,Second season of .,7.67,1131.0,2815,80
6973,Senkou no Night Raid,TV,13.0,https://myanimelist.net/anime/6973/Senkou_no_Night_Raid,https://cdn.myanimelist.net/images/anime/7/24229.jpg,"The year is 1931. The city is Shanghai. Ten years before America will enter World War II, the hydra's teeth planted by the first great global conflict are beginning to germinate. Hatching like spiders, they weave the complex web of plots and conspiracies destined to inevitably draw entire nations to the brink of destruction. Caught in the heart of these webs, desperately seeking to separate lies from truth, is ""Sakurai Kikan,"" an ultra-secret intelligence agency staffed by extraordinarily talented individuals with abilities far beyond those of normal humans. Their duty: to stop the darkest plots and eliminate the greatest threats. But in a city built on intrigue, can even a team of clairvoyants, telepaths and espers stand against the ultimate forces of destiny?  (Source: Sentai Filmworks)",6.8,4453.0,2820,51
